2025-01-04 12:33:50,551 - INFO - Successfully updated/inserted event: Mah\u0101y\u0101na New Year
2025-01-04 12:33:50,552 - INFO - Successfully updated/inserted event: Nirvana Day
2025-01-04 12:33:50,553 - INFO - Successfully updated/inserted event: \u02bb\u012ad al-Fi\u1e6dr
2025-01-04 12:33:50,553 - INFO - Successfully updated/inserted event: Saint-Jean-Baptiste Day
2025-01-04 12:33:50,554 - INFO - Successfully updated/inserted event: Epiphany
2025-01-04 12:33:50,555 - INFO - Successfully updated/inserted event: Arbaeen
2025-01-04 12:33:50,555 - INFO - Successfully updated/inserted event: Ramadan
2025-01-04 12:33:50,556 - INFO - Successfully updated/inserted event: Mid-Autumn Festival
2025-01-04 12:33:50,556 - INFO - Successfully updated/inserted event: Navaratri
2025-01-04 12:33:50,557 - INFO - Successfully updated/inserted event: Christmas
2025-01-04 12:33:50,557 - INFO - Successfully updated/inserted event: Navaratri
2025-01-04 12:33:50,557 - INFO - Successfully updated/inserted event: Vaisakhi
2025-01-04 12:33:50,558 - INFO - Successfully updated/inserted event: Diwali
2025-01-04 12:33:50,558 - INFO - Successfully updated/inserted event: Sir John A. Macdonald Day
2025-01-04 12:33:50,559 - INFO - Successfully updated/inserted event: Family Day
2025-01-04 12:33:50,560 - INFO - Successfully updated/inserted event: Spring Ohigan
2025-01-04 12:33:50,560 - INFO - Successfully updated/inserted event: \u0100sh\u016br\u0101
2025-01-04 12:33:50,561 - INFO - Successfully updated/inserted event: Shrove Tuesday
2025-01-04 12:33:50,562 - INFO - Successfully updated/inserted event: Asalha Puja
2025-01-04 12:33:50,562 - INFO - Successfully updated/inserted event: Festival of Higan-e
2025-01-04 12:33:50,563 - INFO - Successfully updated/inserted event: Canada Day
2025-01-04 12:33:50,563 - INFO - Successfully updated/inserted event: Mawlid al-Nab\u012by
2025-01-04 12:33:50,564 - INFO - Successfully updated/inserted event: Victoria Day
2025-01-04 12:33:50,565 - INFO - Successfully updated/inserted event: St. Patrick's Day
2025-01-04 12:33:50,566 - INFO - Successfully updated/inserted event: Birth Date of Guru Gobind Singh Ji
2025-01-04 12:33:50,566 - INFO - Successfully updated/inserted event: Ramadan
